collected_at,tuerkheim_q_m3s,tuerkheim_time,oberhausen_q_m3s,oberhausen_q_time,oberhausen_w_cm,oberhausen_w_time,rain_kempten_mm,rain_marktoberdorf_mm,rain_augsburg_mm,temp_kempten_c,forecast_rain_kempten_24h_mm,forecast_rain_kempten_6h_mm,biessenhofen_q_m3s,biessenhofen_q_time,biessenhofen_w_cm,biessenhofen_w_time,gruentensee_w_mnn,gruentensee_w_time,rain_oberjoch_mm,rain_kaufbeuren_mm,temp_oberjoch_c,forecast_rain_oberjoch_24h_mm,forecast_rain_oberjoch_6h_mm,singold_q_m3s,singold_q_time,singold_w_cm,singold_w_time,rain_bobingen_mm,hnd_rain_hindelang_mm,hnd_rain_hindelang_time,hnd_rain_buchloe_mm,hnd_rain_buchloe_time,hnd_rain_schwabmuenchen_mm,hnd_rain_schwabmuenchen_time,forecast_rain_nesselwang_6h_mm,forecast_rain_nesselwang_24h_mm,forecast_rain_marktoberdorf_6h_mm,forecast_rain_marktoberdorf_24h_mm,forecast_rain_bad_woerishofen_6h_mm,forecast_rain_bad_woerishofen_24h_mm,forecast_rain_tuerkheim_6h_mm,forecast_rain_tuerkheim_24h_mm,forecast_rain_schwabmuenchen_6h_mm,forecast_rain_schwabmuenchen_24h_mm,forecast_rain_bobingen_6h_mm,forecast_rain_bobingen_24h_mm,soil_moist_oberjoch_0_to_7cm,soil_moist_oberjoch_7_to_28cm,soil_moist_oberjoch_28_to_100cm,soil_moist_oberjoch_100_to_255cm,soil_moist_kaufbeuren_0_to_7cm,soil_moist_kaufbeuren_7_to_28cm,soil_moist_kaufbeuren_28_to_100cm,soil_moist_kaufbeuren_100_to_255cm,soil_moisture_time,tuerkheim_w_cm,tuerkheim_w_time,haslach_q_m3s,haslach_q_time,haslach_w_cm,haslach_w_time,wertach_q_m3s,wertach_q_time,wertach_w_cm,wertach_w_time,sebastianskapelle_q_m3s,sebastianskapelle_q_time,sebastianskapelle_w_cm,sebastianskapelle_w_time,thalhofen_q_m3s,thalhofen_q_time,thalhofen_w_cm,thalhofen_w_time,forecast_area_rain_start_date,forecast_area_rain_d0_mm,forecast_area_rain_d1_mm,forecast_area_rain_d2_mm,forecast_area_rain_d3_mm,forecast_area_rain_d4_mm,forecast_area_rain_d5_mm,forecast_area_rain_d6_mm,forecast_area_rain_d7_mm,grundwasser_bobingen_ue_nn_m,grundwasser_bobingen_flurabstand_m,grundwasser_bobingen_time
2026-08-24T19:59:36.531342+00:00,3.21,2026-08-24T21:45:00,2.94,2026-08-24T21:45:00,51.0,2026-08-24T21:45:00,0.0,0.0,0.0,18.0,,,1.73,2026-08-24T21:45:00,76.0,2026-08-24T21:45:00,875.45,2026-08-24T21:45:00,0.0,0.0,14.7,1.3,0.0,0.86,2026-08-24T21:45:00,55.0,2026-08-24T21:45:00,0.0,0.0,2026-08-24T21:45:00,0.0,2026-08-24T21:25:00,0.0,2026-08-24T21:50:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.237,0.202,0.145,0.332,0.196,0.179,0.155,0.284,2026-08-24T19:00,51.0,2026-08-24T21:45:00,0.884,2026-08-24T21:45:00,53.0,2026-08-24T21:45:00,0.34,2026-08-24T06:30:00,16.0,2026-08-24T06:30:00,0.265,2026-08-24T21:45:00,31.0,2026-08-24T21:45:00,1.53,2026-08-24T21:45:00,31.0,2026-08-24T21:45:00,2026-08-24,0.0,1.72,6.76,0.0,3.38,0.0,0.15,7.05,503.22,13.38,2026-08-24T11:00:00
2026-08-24T20:15:00+00:00,3.21,2026-08-24T22:15:00,2.94,2026-08-24T22:15:00,51.0,2026-08-24T22:15:00,0.0,0.0,0.0,17.8,,,1.73,2026-08-24T22:15:00,76.0,2026-08-24T22:15:00,,,0.0,0.0,13.8,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.224,0.197,0.145,0.332,0.185,0.172,0.155,0.284,,51.0,2026-08-24T22:15:00,0.884,2026-08-24T22:15:00,53.0,2026-08-24T22:15:00,0.309,2026-08-24T22:15:00,15.0,2026-08-24T22:15:00,0.265,2026-08-24T22:15:00,31.0,2026-08-24T22:15:00,1.53,2026-08-24T22:15:00,31.0,2026-08-24T22:15:00,,,,,,,,,,,,
2026-08-24T20:17:12.784981+00:00,3.21,2026-08-24T22:00:00,2.94,2026-08-24T22:00:00,51.0,2026-08-24T22:00:00,0.0,0.0,0.0,17.7,,,1.73,2026-08-24T22:00:00,76.0,2026-08-24T22:00:00,875.45,2026-08-24T22:00:00,0.0,0.0,14.8,1.3,0.0,0.86,2026-08-24T22:00:00,55.0,2026-08-24T22:00:00,0.0,0.0,2026-08-24T22:00:00,0.0,2026-08-24T21:55:00,0.0,2026-08-24T22:05:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.236,0.202,0.145,0.332,0.195,0.179,0.155,0.284,2026-08-24T20:00,51.0,2026-08-24T22:00:00,0.884,2026-08-24T22:00:00,53.0,2026-08-24T22:00:00,0.34,2026-08-24T06:30:00,16.0,2026-08-24T06:30:00,0.265,2026-08-24T22:00:00,31.0,2026-08-24T22:00:00,1.53,2026-08-24T22:00:00,31.0,2026-08-24T22:00:00,2026-08-24,0.0,1.72,6.76,0.0,3.38,0.0,0.15,7.05,503.22,13.38,2026-08-24T11:00:00
2026-08-24T20:45:24.195248+00:00,3.21,2026-08-24T22:30:00,2.94,2026-08-24T22:30:00,51.0,2026-08-24T22:30:00,0.0,0.0,0.0,17.7,,,1.73,2026-08-24T22:30:00,76.0,2026-08-24T22:30:00,875.45,2026-08-24T22:30:00,0.0,0.0,15.4,1.3,0.0,0.86,2026-08-24T22:30:00,55.0,2026-08-24T22:30:00,0.0,0.0,2026-08-24T22:30:00,0.0,2026-08-24T22:25:00,0.0,2026-08-24T22:35:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.236,0.202,0.145,0.332,0.195,0.179,0.155,0.284,2026-08-24T20:00,51.0,2026-08-24T22:30:00,0.884,2026-08-24T22:30:00,53.0,2026-08-24T22:30:00,0.34,2026-08-24T06:30:00,16.0,2026-08-24T06:30:00,0.265,2026-08-24T22:30:00,31.0,2026-08-24T22:30:00,1.53,2026-08-24T22:30:00,31.0,2026-08-24T22:30:00,2026-08-24,0.0,1.72,6.76,0.0,3.38,0.0,0.15,7.05,503.22,13.38,2026-08-24T11:00:00
2026-08-24T20:55:23.771013+00:00,3.21,2026-08-24T22:45:00,2.94,2026-08-24T22:45:00,51.0,2026-08-24T22:45:00,0.0,0.0,0.0,17.7,,,1.73,2026-08-24T22:45:00,76.0,2026-08-24T22:45:00,875.45,2026-08-24T22:45:00,0.0,0.0,15.4,1.3,0.0,0.897,2026-08-24T22:45:00,56.0,2026-08-24T22:45:00,0.0,0.0,2026-08-24T22:40:00,0.0,2026-08-24T22:25:00,0.0,2026-08-24T22:45:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.236,0.202,0.145,0.332,0.195,0.179,0.155,0.284,2026-08-24T20:00,51.0,2026-08-24T22:45:00,0.884,2026-08-24T22:45:00,53.0,2026-08-24T22:45:00,0.34,2026-08-24T06:30:00,16.0,2026-08-24T06:30:00,0.265,2026-08-24T22:45:00,31.0,2026-08-24T22:45:00,1.53,2026-08-24T22:45:00,31.0,2026-08-24T22:45:00,2026-08-24,0.0,1.72,6.76,0.0,3.38,0.0,0.15,7.05,503.22,13.38,2026-08-24T11:00:00
2026-08-24T21:00:00+00:00,3.21,2026-08-24T23:00:00,2.94,2026-08-24T23:00:00,51.0,2026-08-24T23:00:00,0.0,0.0,0.0,17.0,,,1.73,2026-08-24T23:00:00,76.0,2026-08-24T23:00:00,,,0.0,0.0,13.2,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.224,0.197,0.145,0.332,0.184,0.171,0.155,0.284,,51.0,2026-08-24T23:00:00,0.884,2026-08-24T23:00:00,53.0,2026-08-24T23:00:00,0.309,2026-08-24T23:00:00,15.0,2026-08-24T23:00:00,0.265,2026-08-24T23:00:00,31.0,2026-08-24T23:00:00,1.53,2026-08-24T23:00:00,31.0,2026-08-24T23:00:00,,,,,,,,,,,,
2026-08-24T21:03:15.516349+00:00,3.21,2026-08-24T22:45:00,2.94,2026-08-24T23:00:00,51.0,2026-08-24T23:00:00,0.0,0.0,0.0,17.6,,,1.73,2026-08-24T22:45:00,76.0,2026-08-24T22:45:00,875.46,2026-08-24T23:00:00,0.0,0.0,15.7,1.3,0.0,0.86,2026-08-24T23:00:00,55.0,2026-08-24T23:00:00,0.0,0.0,2026-08-24T22:45:00,0.0,2026-08-24T22:55:00,0.0,2026-08-24T22:55:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.236,0.202,0.145,0.332,0.195,0.179,0.155,0.284,2026-08-24T21:00,51.0,2026-08-24T22:45:00,0.884,2026-08-24T22:45:00,53.0,2026-08-24T22:45:00,0.34,2026-08-24T06:30:00,16.0,2026-08-24T06:30:00,0.265,2026-08-24T23:00:00,31.0,2026-08-24T23:00:00,1.53,2026-08-24T22:45:00,31.0,2026-08-24T22:45:00,2026-08-24,0.0,1.72,6.76,0.0,3.38,0.0,0.15,7.05,503.22,13.38,2026-08-24T11:00:00
2026-08-24T21:18:00.077967+00:00,2.83,2026-08-24T23:15:00,2.94,2026-08-24T23:15:00,51.0,2026-08-24T23:15:00,0.0,0.0,0.0,17.3,,,1.73,2026-08-24T23:15:00,76.0,2026-08-24T23:15:00,875.45,2026-08-24T23:00:00,0.0,0.0,15.8,1.3,0.0,0.897,2026-08-24T23:15:00,56.0,2026-08-24T23:15:00,0.0,0.0,2026-08-24T22:55:00,0.0,2026-08-24T22:55:00,0.0,2026-08-24T23:05:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.236,0.202,0.145,0.332,0.195,0.179,0.155,0.284,2026-08-24T21:00,49.0,2026-08-24T23:15:00,0.884,2026-08-24T23:00:00,53.0,2026-08-24T23:00:00,0.34,2026-08-24T06:30:00,16.0,2026-08-24T06:30:00,0.265,2026-08-24T23:15:00,31.0,2026-08-24T23:15:00,1.53,2026-08-24T23:00:00,31.0,2026-08-24T23:00:00,2026-08-24,0.0,1.72,6.76,0.0,3.38,0.0,0.15,7.05,503.22,13.38,2026-08-24T11:00:00
2026-08-24T21:41:59.399067+00:00,3.21,2026-08-24T23:30:00,2.94,2026-08-24T23:30:00,51.0,2026-08-24T23:30:00,0.0,0.0,0.0,17.0,,,1.58,2026-08-24T23:30:00,75.0,2026-08-24T23:30:00,875.45,2026-08-24T23:30:00,0.0,0.0,15.8,1.3,0.0,0.86,2026-08-24T23:30:00,55.0,2026-08-24T23:30:00,0.0,0.0,2026-08-24T23:25:00,0.0,2026-08-24T23:25:00,0.0,2026-08-24T23:30:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.236,0.202,0.145,0.332,0.195,0.179,0.155,0.284,2026-08-24T21:00,51.0,2026-08-24T23:30:00,0.884,2026-08-24T23:30:00,53.0,2026-08-24T23:30:00,0.309,2026-08-24T23:30:00,15.0,2026-08-24T23:30:00,0.265,2026-08-24T23:30:00,31.0,2026-08-24T23:30:00,1.53,2026-08-24T23:30:00,31.0,2026-08-24T23:30:00,2026-08-24,0.0,1.72,6.76,0.0,3.38,0.0,0.15,7.05,503.22,13.38,2026-08-24T11:00:00
2026-08-24T21:51:03.107314+00:00,3.21,2026-08-24T23:45:00,2.94,2026-08-24T23:45:00,51.0,2026-08-24T23:45:00,0.0,0.0,0.0,16.6,,,1.58,2026-08-24T23:45:00,75.0,2026-08-24T23:45:00,875.45,2026-08-24T23:45:00,0.0,0.0,15.8,1.3,0.0,0.86,2026-08-24T23:45:00,55.0,2026-08-24T23:45:00,0.0,0.0,2026-08-24T23:35:00,0.0,2026-08-24T23:25:00,0.0,2026-08-24T23:40:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.236,0.202,0.145,0.332,0.195,0.179,0.155,0.284,2026-08-24T21:00,51.0,2026-08-24T23:45:00,0.884,2026-08-24T23:45:00,53.0,2026-08-24T23:45:00,0.309,2026-08-24T23:45:00,15.0,2026-08-24T23:45:00,0.265,2026-08-24T23:30:00,31.0,2026-08-24T23:30:00,1.53,2026-08-24T23:45:00,31.0,2026-08-24T23:45:00,2026-08-24,0.0,1.72,6.76,0.0,6.54,0.0,0.15,7.05,503.22,13.38,2026-08-24T11:00:00
2026-08-24T21:58:28.878737+00:00,3.21,2026-08-24T23:45:00,2.94,2026-08-24T23:45:00,51.0,2026-08-24T23:45:00,0.0,0.0,0.0,16.6,,,1.58,2026-08-24T23:45:00,75.0,2026-08-24T23:45:00,875.45,2026-08-24T23:45:00,0.0,0.0,15.8,1.3,0.0,0.86,2026-08-24T23:45:00,55.0,2026-08-24T23:45:00,0.0,0.0,2026-08-24T23:45:00,0.0,2026-08-24T23:25:00,0.0,2026-08-24T23:45:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.236,0.202,0.145,0.332,0.195,0.179,0.155,0.284,2026-08-24T21:00,51.0,2026-08-24T23:45:00,0.884,2026-08-24T23:45:00,53.0,2026-08-24T23:45:00,0.309,2026-08-24T23:45:00,15.0,2026-08-24T23:45:00,0.265,2026-08-24T23:30:00,31.0,2026-08-24T23:30:00,1.53,2026-08-24T23:45:00,31.0,2026-08-24T23:45:00,2026-08-24,0.0,1.72,6.76,0.0,6.54,0.0,0.15,7.05,503.22,13.38,2026-08-24T11:00:00
2026-08-24T22:13:56.681325+00:00,3.21,2026-08-25T00:00:00,2.94,2026-08-25T00:00:00,51.0,2026-08-25T00:00:00,0.0,0.0,0.0,16.2,,,1.58,2026-08-25T00:00:00,75.0,2026-08-25T00:00:00,875.45,2026-08-25T00:00:00,0.0,0.0,15.7,1.4,0.0,0.897,2026-08-25T00:00:00,56.0,2026-08-25T00:00:00,0.0,0.0,2026-08-25T00:00:00,0.0,2026-08-24T23:55:00,0.0,2026-08-25T00:05:00,0.0,1.3,0.0,1.4,0.0,2.5,0.0,3.0,0.0,3.4000000000000004,0.0,2.6,0.236,0.202,0.145,0.332,0.194,0.179,0.155,0.284,2026-08-25T00:00,51.0,2026-08-25T00:00:00,0.884,2026-08-25T00:00:00,53.0,2026-08-25T00:00:00,0.309,2026-08-25T00:00:00,15.0,2026-08-25T00:00:00,0.265,2026-08-25T00:00:00,31.0,2026-08-25T00:00:00,1.53,2026-08-25T00:00:00,31.0,2026-08-25T00:00:00,2026-08-25,1.72,6.76,0.0,6.54,0.0,0.15,7.05,1.52,503.22,13.38,2026-08-24T11:00:00
2026-08-24T22:15:00+00:00,3.21,2026-08-25T00:15:00,2.94,2026-08-25T00:15:00,51.0,2026-08-25T00:15:00,0.0,0.0,0.0,15.7,,,1.58,2026-08-25T00:15:00,75.0,2026-08-25T00:15:00,,,0.0,0.0,12.4,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.224,0.197,0.145,0.332,0.184,0.171,0.155,0.284,,51.0,2026-08-25T00:15:00,0.884,2026-08-25T00:15:00,53.0,2026-08-25T00:15:00,0.309,2026-08-25T00:15:00,15.0,2026-08-25T00:15:00,0.265,2026-08-25T00:15:00,31.0,2026-08-25T00:15:00,1.53,2026-08-25T00:15:00,31.0,2026-08-25T00:15:00,,,,,,,,,,,,
2026-08-24T22:41:12.393582+00:00,3.21,2026-08-25T00:30:00,4.39,2026-08-25T00:30:00,59.0,2026-08-25T00:30:00,0.0,0.0,0.0,16.0,,,1.73,2026-08-25T00:30:00,76.0,2026-08-25T00:30:00,875.45,2026-08-25T00:30:00,0.0,0.0,15.0,6.2,0.0,0.897,2026-08-25T00:30:00,56.0,2026-08-25T00:30:00,0.0,0.0,2026-08-25T00:25:00,0.0,2026-08-25T00:25:00,0.0,2026-08-25T00:30:00,0.0,5.4,0.0,3.9,0.0,7.8,0.0,8.0,0.0,13.1,0.0,7.6,0.236,0.202,0.145,0.332,0.194,0.179,0.155,0.284,2026-08-25T00:00,51.0,2026-08-25T00:30:00,0.884,2026-08-25T00:30:00,53.0,2026-08-25T00:30:00,0.309,2026-08-25T00:30:00,15.0,2026-08-25T00:30:00,0.265,2026-08-25T00:30:00,31.0,2026-08-25T00:30:00,1.53,2026-08-25T00:30:00,31.0,2026-08-25T00:30:00,2026-08-25,6.1,4.21,0.0,6.54,0.0,0.15,7.05,1.52,503.22,13.38,2026-08-24T11:00:00
2026-08-24T22:49:50.302460+00:00,3.42,2026-08-25T00:45:00,4.0,2026-08-25T00:45:00,57.0,2026-08-25T00:45:00,0.0,0.0,0.0,15.9,,,1.73,2026-08-25T00:45:00,76.0,2026-08-25T00:45:00,875.45,2026-08-25T00:45:00,0.0,0.0,14.8,6.2,0.0,0.897,2026-08-25T00:45:00,56.0,2026-08-25T00:45:00,0.0,0.0,2026-08-25T00:35:00,0.0,2026-08-25T00:25:00,0.0,2026-08-25T00:40:00,0.0,5.4,0.0,3.9,0.0,7.8,0.0,8.0,0.0,13.1,0.0,7.6,0.236,0.202,0.145,0.332,0.194,0.179,0.155,0.284,2026-08-25T00:00,52.0,2026-08-25T00:45:00,0.884,2026-08-25T00:45:00,53.0,2026-08-25T00:45:00,0.309,2026-08-25T00:45:00,15.0,2026-08-25T00:45:00,0.265,2026-08-25T00:45:00,31.0,2026-08-25T00:45:00,1.53,2026-08-25T00:45:00,31.0,2026-08-25T00:45:00,2026-08-25,6.1,4.21,0.0,6.54,0.0,0.15,7.05,1.52,503.22,13.38,2026-08-24T11:00:00
2026-08-24T22:58:29.499614+00:00,3.42,2026-08-25T00:45:00,4.0,2026-08-25T00:45:00,57.0,2026-08-25T00:45:00,0.0,0.0,0.0,15.9,,,1.73,2026-08-25T00:45:00,76.0,2026-08-25T00:45:00,875.45,2026-08-25T00:45:00,0.0,0.0,14.8,6.2,0.0,0.897,2026-08-25T00:45:00,56.0,2026-08-25T00:45:00,0.0,0.0,2026-08-25T00:40:00,0.0,2026-08-25T00:25:00,0.0,2026-08-25T00:50:00,0.0,5.4,0.0,3.9,0.0,7.8,0.0,8.0,0.0,13.1,0.0,7.6,0.236,0.202,0.145,0.332,0.194,0.179,0.155,0.284,2026-08-25T00:00,52.0,2026-08-25T00:45:00,0.884,2026-08-25T00:45:00,53.0,2026-08-25T00:45:00,0.309,2026-08-25T00:45:00,15.0,2026-08-25T00:45:00,0.265,2026-08-25T00:45:00,31.0,2026-08-25T00:45:00,1.53,2026-08-25T00:45:00,31.0,2026-08-25T00:45:00,2026-08-25,6.1,4.21,0.0,6.54,0.0,0.15,7.05,1.52,503.22,13.38,2026-08-24T11:00:00
2026-08-24T23:13:01.980373+00:00,3.42,2026-08-25T01:00:00,2.94,2026-08-25T01:00:00,51.0,2026-08-25T01:00:00,0.0,0.0,0.0,15.7,,,1.73,2026-08-25T01:00:00,76.0,2026-08-25T01:00:00,875.45,2026-08-25T01:00:00,0.0,0.0,14.6,6.2,0.0,0.86,2026-08-25T01:00:00,55.0,2026-08-25T01:00:00,0.0,0.0,2026-08-25T01:00:00,0.0,2026-08-25T00:55:00,0.0,2026-08-25T01:05:00,0.0,5.4,0.0,3.9,0.0,7.8,0.0,8.0,0.0,13.1,0.0,7.6,0.236,0.202,0.145,0.332,0.194,0.179,0.155,0.284,2026-08-25T00:00,52.0,2026-08-25T01:00:00,0.884,2026-08-25T01:00:00,53.0,2026-08-25T01:00:00,0.309,2026-08-25T01:00:00,15.0,2026-08-25T01:00:00,0.265,2026-08-25T01:00:00,31.0,2026-08-25T01:00:00,1.53,2026-08-25T01:00:00,31.0,2026-08-25T01:00:00,2026-08-25,6.1,4.21,0.0,6.54,0.0,0.15,7.05,1.52,503.22,13.38,2026-08-24T11:00:00
2026-08-24T23:32:41.019239+00:00,3.42,2026-08-25T01:15:00,4.6,2026-08-25T01:30:00,60.0,2026-08-25T01:30:00,0.0,0.0,0.0,15.4,,,1.58,2026-08-25T01:30:00,75.0,2026-08-25T01:30:00,875.47,2026-08-25T01:30:00,0.0,0.0,14.7,6.2,0.0,0.897,2026-08-25T01:30:00,56.0,2026-08-25T01:30:00,0.0,0.0,2026-08-25T01:15:00,0.0,2026-08-25T01:25:00,0.0,2026-08-25T01:20:00,0.0,5.4,0.0,3.9,0.0,7.8,0.0,8.0,0.0,13.1,0.0,7.6,0.236,0.202,0.145,0.332,0.194,0.179,0.155,0.284,2026-08-25T00:00,52.0,2026-08-25T01:15:00,0.884,2026-08-25T01:15:00,53.0,2026-08-25T01:15:00,0.309,2026-08-25T01:15:00,15.0,2026-08-25T01:15:00,0.265,2026-08-25T01:15:00,31.0,2026-08-25T01:15:00,1.53,2026-08-25T01:15:00,31.0,2026-08-25T01:15:00,2026-08-25,6.1,4.21,0.0,6.54,0.0,0.15,7.05,1.52,503.22,13.38,2026-08-24T11:00:00
2026-08-24T23:43:00.939384+00:00,3.42,2026-08-25T01:30:00,2.94,2026-08-25T01:30:00,51.0,2026-08-25T01:30:00,0.0,0.0,0.0,15.4,,,1.58,2026-08-25T01:30:00,75.0,2026-08-25T01:30:00,875.45,2026-08-25T01:30:00,0.0,0.0,14.7,6.2,0.0,0.897,2026-08-25T01:30:00,56.0,2026-08-25T01:30:00,0.0,0.0,2026-08-25T01:30:00,0.0,2026-08-25T01:25:00,0.0,2026-08-25T01:35:00,0.0,5.4,0.0,3.9,0.0,7.8,0.0,8.0,0.0,13.1,0.0,7.6,0.236,0.202,0.145,0.332,0.194,0.179,0.155,0.284,2026-08-25T00:00,52.0,2026-08-25T01:30:00,0.884,2026-08-25T01:30:00,53.0,2026-08-25T01:30:00,0.309,2026-08-25T01:30:00,15.0,2026-08-25T01:30:00,0.265,2026-08-25T01:30:00,31.0,2026-08-25T01:30:00,1.53,2026-08-25T01:30:00,31.0,2026-08-25T01:30:00,2026-08-25,6.1,4.21,0.0,6.54,0.0,0.15,7.05,1.52,503.22,13.38,2026-08-24T11:00:00
2026-08-24T23:54:47.406320+00:00,3.42,2026-08-25T01:45:00,2.94,2026-08-25T01:45:00,51.0,2026-08-25T01:45:00,0.0,0.0,0.0,15.3,,,1.58,2026-08-25T01:45:00,75.0,2026-08-25T01:45:00,875.45,2026-08-25T01:45:00,0.0,0.0,14.8,6.2,0.0,0.86,2026-08-25T01:45:00,55.0,2026-08-25T01:45:00,0.0,0.0,2026-08-25T01:40:00,0.0,2026-08-25T01:25:00,0.0,2026-08-25T01:45:00,0.0,5.4,0.0,3.9,0.0,7.8,0.0,8.0,0.0,13.1,0.0,7.6,0.236,0.202,0.145,0.332,0.194,0.179,0.155,0.284,2026-08-25T00:00,52.0,2026-08-25T01:45:00,0.884,2026-08-25T01:45:00,53.0,2026-08-25T01:45:00,0.309,2026-08-25T01:45:00,15.0,2026-08-25T01:45:00,0.265,2026-08-25T01:45:00,31.0,2026-08-25T01:45:00,1.53,2026-08-25T01:45:00,31.0,2026-08-25T01:45:00,2026-08-25,6.1,4.21,0.0,6.54,0.0,0.15,7.05,1.52,503.22,13.38,2026-08-24T11:00:00
2026-08-25T00:00:00+00:00,3.42,2026-08-25T02:00:00,2.94,2026-08-25T02:00:00,51.0,2026-08-25T02:00:00,0.0,0.0,0.0,13.6,,,1.58,2026-08-25T02:00:00,75.0,2026-08-25T02:00:00,,,0.0,0.0,11.3,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.224,0.197,0.145,0.332,0.184,0.171,0.155,0.284,,52.0,2026-08-25T02:00:00,0.884,2026-08-25T02:00:00,53.0,2026-08-25T02:00:00,0.309,2026-08-25T02:00:00,15.0,2026-08-25T02:00:00,0.265,2026-08-25T02:00:00,31.0,2026-08-25T02:00:00,1.53,2026-08-25T02:00:00,31.0,2026-08-25T02:00:00,,,,,,,,,,,,
2026-08-25T00:15:00+00:00,3.42,2026-08-25T02:15:00,2.94,2026-08-25T02:15:00,51.0,2026-08-25T02:15:00,0.0,0.0,0.0,13.6,,,1.58,2026-08-25T02:15:00,75.0,2026-08-25T02:15:00,,,0.0,0.0,11.3,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.224,0.197,0.145,0.332,0.184,0.171,0.155,0.284,,52.0,2026-08-25T02:15:00,0.884,2026-08-25T02:15:00,53.0,2026-08-25T02:15:00,,,,,0.265,2026-08-25T02:15:00,31.0,2026-08-25T02:15:00,1.53,2026-08-25T02:15:00,31.0,2026-08-25T02:15:00,,,,,,,,,,,,
2026-08-25T00:35:37.456656+00:00,3.42,2026-08-25T02:30:00,2.94,2026-08-25T02:30:00,51.0,2026-08-25T02:30:00,0.0,0.0,0.0,14.3,,,1.58,2026-08-25T02:30:00,75.0,2026-08-25T02:30:00,875.45,2026-08-25T02:30:00,0.0,0.0,15.1,6.2,0.0,0.897,2026-08-25T02:30:00,56.0,2026-08-25T02:30:00,0.0,0.0,2026-08-25T02:20:00,0.0,2026-08-25T02:25:00,0.0,2026-08-25T02:25:00,0.0,5.4,0.0,3.9,0.0,7.8,0.0,8.0,0.0,13.1,0.0,7.6,0.224,0.197,0.145,0.332,0.184,0.171,0.155,0.284,2026-08-25T00:00,52.0,2026-08-25T02:30:00,0.884,2026-08-25T02:30:00,53.0,2026-08-25T02:30:00,0.309,2026-08-25T02:00:00,15.0,2026-08-25T02:00:00,0.265,2026-08-25T02:30:00,31.0,2026-08-25T02:30:00,1.53,2026-08-25T02:30:00,31.0,2026-08-25T02:30:00,2026-08-25,6.1,4.21,0.0,6.54,0.0,0.15,7.05,1.52,503.22,13.38,2026-08-24T11:00:00
2026-08-25T00:45:00+00:00,3.42,2026-08-25T02:45:00,2.94,2026-08-25T02:45:00,51.0,2026-08-25T02:45:00,0.0,0.0,0.0,13.6,,,1.58,2026-08-25T02:45:00,75.0,2026-08-25T02:45:00,,,0.0,0.0,11.3,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.224,0.197,0.145,0.332,0.184,0.171,0.155,0.284,,52.0,2026-08-25T02:45:00,0.884,2026-08-25T02:45:00,53.0,2026-08-25T02:45:00,,,,,0.265,2026-08-25T02:45:00,31.0,2026-08-25T02:45:00,1.53,2026-08-25T02:45:00,31.0,2026-08-25T02:45:00,,,,,,,,,,,,
2026-08-25T01:00:00+00:00,3.42,2026-08-25T03:00:00,2.94,2026-08-25T03:00:00,51.0,2026-08-25T03:00:00,0.0,0.0,0.0,13.1,,,1.58,2026-08-25T03:00:00,75.0,2026-08-25T03:00:00,,,0.0,0.0,10.9,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.224,0.197,0.145,0.332,0.184,0.171,0.155,0.284,,52.0,2026-08-25T03:00:00,0.884,2026-08-25T03:00:00,53.0,2026-08-25T03:00:00,,,,,0.265,2026-08-25T03:00:00,31.0,2026-08-25T03:00:00,1.53,2026-08-25T03:00:00,31.0,2026-08-25T03:00:00,,,,,,,,,,,,
2026-08-25T01:15:00+00:00,3.21,2026-08-25T03:15:00,2.94,2026-08-25T03:15:00,51.0,2026-08-25T03:15:00,0.0,0.0,0.0,13.1,,,1.58,2026-08-25T03:15:00,75.0,2026-08-25T03:15:00,,,0.0,0.0,10.9,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.224,0.197,0.145,0.332,0.184,0.171,0.155,0.284,,51.0,2026-08-25T03:15:00,0.884,2026-08-25T03:15:00,53.0,2026-08-25T03:15:00,,,,,0.265,2026-08-25T03:15:00,31.0,2026-08-25T03:15:00,1.53,2026-08-25T03:15:00,31.0,2026-08-25T03:15:00,,,,,,,,,,,,
