time,fabrikkanal_q_m3s
2026-01-09T12:45:00,11.116
2026-01-09T13:00:00,11.101
2026-01-09T13:15:00,11.105
2026-01-09T13:30:00,11.104
2026-01-09T13:45:00,11.129
2026-01-09T14:00:00,11.178
2026-01-09T14:15:00,11.194
2026-01-09T14:30:00,11.227
2026-01-09T14:45:00,11.247
2026-01-09T15:00:00,11.244
2026-01-09T15:15:00,11.169
2026-01-09T15:30:00,11.172
2026-01-09T15:45:00,11.205
2026-01-09T16:00:00,11.177
2026-01-09T16:15:00,11.14
2026-01-09T16:30:00,11.135
2026-01-09T16:45:00,11.191
2026-01-09T17:00:00,11.167
2026-01-09T17:15:00,11.141
2026-01-09T17:30:00,11.126
2026-01-09T17:45:00,11.098
2026-01-09T18:00:00,11.07
2026-01-09T18:15:00,11.149
2026-01-09T18:30:00,11.14
2026-01-09T18:45:00,11.106
2026-01-09T19:00:00,11.123
2026-01-09T19:15:00,11.067
2026-01-09T19:30:00,11.071
2026-01-09T19:45:00,11.001
2026-01-09T20:00:00,10.68
2026-01-09T20:15:00,10.123
2026-01-09T20:30:00,9.776
2026-01-09T20:45:00,9.782
2026-01-09T21:00:00,9.7
2026-01-09T21:15:00,9.701
2026-01-09T21:30:00,9.748
2026-01-09T21:45:00,9.788
2026-01-09T22:00:00,9.671
2026-01-09T22:15:00,9.318
2026-01-09T22:30:00,9.16
2026-01-09T22:45:00,9.082
2026-01-09T23:00:00,9.099
2026-01-09T23:15:00,9.04
2026-01-09T23:30:00,9.019
2026-01-09T23:45:00,9.036
2026-01-10T00:00:00,9.019
2026-01-10T00:15:00,9.039
2026-01-10T00:30:00,8.985
2026-01-10T00:45:00,8.971
2026-01-10T01:00:00,8.952
2026-01-10T01:15:00,8.969
2026-01-10T01:30:00,8.996
2026-01-10T01:45:00,9.075
2026-01-10T02:00:00,8.999
2026-01-10T02:15:00,8.961
2026-01-10T02:30:00,8.937
2026-01-10T02:45:00,8.974
2026-01-10T03:00:00,8.911
2026-01-10T03:15:00,8.863
2026-01-10T03:30:00,8.912
2026-01-10T03:45:00,9.002
2026-01-10T04:00:00,9.074
2026-01-10T04:15:00,9.507
2026-01-10T04:30:00,10.267
2026-01-10T04:45:00,10.756
2026-01-10T05:00:00,11.153
2026-01-10T05:15:00,11.43
2026-01-10T05:30:00,11.441
2026-01-10T05:45:00,11.397
2026-01-10T06:00:00,11.462
2026-01-10T06:15:00,12.328
2026-01-10T06:30:00,13.827
2026-01-10T06:45:00,14.582
2026-01-10T07:00:00,14.745
2026-01-10T07:15:00,14.756
2026-01-10T07:30:00,14.745
2026-01-10T07:45:00,15.234
2026-01-10T08:00:00,16.709
2026-01-10T08:15:00,17.674
2026-01-10T08:30:00,17.743
2026-01-10T08:45:00,17.755
2026-01-10T09:00:00,16.786
2026-01-10T09:15:00,15.612
2026-01-10T09:30:00,16.819
2026-01-10T09:45:00,16.711
2026-01-10T10:00:00,16.554
2026-01-10T10:15:00,16.455
2026-01-10T10:30:00,16.146
2026-01-10T10:45:00,15.075
2026-01-10T11:00:00,13.823
2026-01-10T11:15:00,13.875
2026-01-10T11:30:00,13.316
2026-01-10T11:45:00,12.746
2026-01-10T12:00:00,12.242
2026-01-10T12:15:00,11.787
2026-01-10T12:30:00,11.593
2026-01-10T12:45:00,11.109
2026-01-10T13:00:00,10.648
2026-01-10T13:15:00,10.164
2026-01-10T13:30:00,9.492
2026-01-10T13:45:00,9.06
2026-01-10T14:00:00,8.66
2026-01-10T14:15:00,8.394
2026-01-10T14:30:00,8.411
2026-01-10T14:45:00,8.438
2026-01-10T15:00:00,8.371
2026-01-10T15:15:00,8.251
2026-01-10T15:30:00,8.202
2026-01-10T15:45:00,8.309
2026-01-10T16:00:00,8.311
2026-01-10T16:15:00,8.259
2026-01-10T16:30:00,8.237
2026-01-10T16:45:00,8.238
2026-01-10T17:00:00,8.251
2026-01-10T17:15:00,8.225
2026-01-10T17:30:00,8.196
2026-01-10T17:45:00,8.348
2026-01-10T18:00:00,8.352
2026-01-10T18:15:00,8.261
2026-01-10T18:30:00,8.225
2026-01-10T18:45:00,8.295
2026-01-10T19:00:00,8.329
2026-01-10T19:15:00,8.367
2026-01-10T19:30:00,8.388
2026-01-10T19:45:00,8.517
2026-01-10T20:00:00,8.85
2026-01-10T20:15:00,9.599
2026-01-10T20:30:00,10.224
2026-01-10T20:45:00,10.322
2026-01-10T21:00:00,10.293
2026-01-10T21:15:00,10.316
2026-01-10T21:30:00,10.369
2026-01-10T21:45:00,10.531
2026-01-10T22:00:00,10.676
2026-01-10T22:15:00,10.706
2026-01-10T22:30:00,10.627
2026-01-10T22:45:00,10.543
2026-01-10T23:00:00,10.563
2026-01-10T23:15:00,10.57
2026-01-10T23:30:00,10.555
2026-01-10T23:45:00,10.526
2026-01-11T00:00:00,10.538
2026-01-11T00:15:00,10.503
2026-01-11T00:30:00,10.526
2026-01-11T00:45:00,10.454
2026-01-11T01:00:00,10.517
2026-01-11T01:15:00,10.475
2026-01-11T01:30:00,10.482
2026-01-11T01:45:00,10.469
2026-01-11T02:00:00,10.473
2026-01-11T02:15:00,10.472
2026-01-11T02:30:00,10.502
2026-01-11T02:45:00,10.484
2026-01-11T03:00:00,10.43
2026-01-11T03:15:00,10.457
2026-01-11T03:30:00,10.523
2026-01-11T03:45:00,10.422
2026-01-11T04:00:00,10.418
2026-01-11T04:15:00,10.309
2026-01-11T04:30:00,9.807
2026-01-11T04:45:00,9.331
2026-01-11T05:00:00,9.372
2026-01-11T05:15:00,9.429
2026-01-11T05:30:00,9.446
2026-01-11T05:45:00,9.406
2026-01-11T06:00:00,9.344
2026-01-11T06:15:00,9.315
2026-01-11T06:30:00,9.284
2026-01-11T06:45:00,9.352
2026-01-11T07:00:00,9.372
2026-01-11T07:15:00,9.292
2026-01-11T07:30:00,9.283
2026-01-11T07:45:00,9.296
2026-01-11T08:00:00,9.36
2026-01-11T08:15:00,9.293
2026-01-11T08:30:00,9.337
2026-01-11T08:45:00,9.217
2026-01-11T09:00:00,9.248
2026-01-11T09:15:00,9.223
2026-01-11T09:30:00,9.271
2026-01-11T09:45:00,9.267
2026-01-11T10:00:00,9.219
2026-01-11T10:15:00,9.308
2026-01-11T10:30:00,9.307
2026-01-11T10:45:00,9.288
2026-01-11T11:00:00,9.289
2026-01-11T11:15:00,9.244
2026-01-11T11:30:00,9.331
2026-01-11T11:45:00,9.326
2026-01-11T12:00:00,9.326
2026-01-11T12:15:00,9.359
2026-01-11T12:30:00,9.318
2026-01-11T12:45:00,9.279
2026-01-11T13:00:00,9.313
2026-01-11T13:15:00,9.272
2026-01-11T13:30:00,9.327
2026-01-11T13:45:00,9.31
2026-01-11T14:00:00,9.357
2026-01-11T14:15:00,9.274
2026-01-11T14:30:00,9.264
2026-01-11T14:45:00,9.223
2026-01-11T15:00:00,9.311
2026-01-11T15:15:00,9.351
2026-01-11T15:30:00,9.329
2026-01-11T15:45:00,9.304
2026-01-11T16:00:00,9.307
2026-01-11T16:15:00,9.344
2026-01-11T16:30:00,9.386
2026-01-11T16:45:00,9.273
2026-01-11T17:00:00,9.276
2026-01-11T17:15:00,9.266
2026-01-11T17:30:00,9.365
2026-01-11T17:45:00,9.364
2026-01-11T18:00:00,9.383
2026-01-11T18:15:00,9.268
2026-01-11T18:30:00,9.32
2026-01-11T18:45:00,9.328
2026-01-11T19:00:00,9.327
2026-01-11T19:15:00,9.302
2026-01-11T19:30:00,9.28
2026-01-11T19:45:00,9.232
2026-01-11T20:00:00,9.199
2026-01-11T20:15:00,9.054
2026-01-11T20:30:00,8.927
2026-01-11T20:45:00,8.986
2026-01-11T21:00:00,8.931
2026-01-11T21:15:00,8.873
2026-01-11T21:30:00,8.855
2026-01-11T21:45:00,8.847
2026-01-11T22:00:00,8.669
2026-01-11T22:15:00,8.142
2026-01-11T22:30:00,7.987
2026-01-11T22:45:00,8.039
2026-01-11T23:00:00,7.977
2026-01-11T23:15:00,7.981
2026-01-11T23:30:00,7.967
2026-01-11T23:45:00,7.978
2026-01-12T00:00:00,7.87
2026-01-12T00:15:00,7.885
2026-01-12T00:30:00,7.867
2026-01-12T00:45:00,7.906
2026-01-12T01:00:00,7.898
2026-01-12T01:15:00,7.907
2026-01-12T01:30:00,7.9
2026-01-12T01:45:00,7.911
2026-01-12T02:00:00,7.877
2026-01-12T02:15:00,7.908
2026-01-12T02:30:00,7.872
2026-01-12T02:45:00,7.87
2026-01-12T03:00:00,7.885
2026-01-12T03:15:00,7.836
2026-01-12T03:30:00,7.866
2026-01-12T03:45:00,7.875
2026-01-12T04:00:00,7.843
2026-01-12T04:15:00,7.879
2026-01-12T04:30:00,7.898
2026-01-12T04:45:00,7.856
2026-01-12T05:00:00,7.799
2026-01-12T05:15:00,7.791
2026-01-12T05:30:00,7.509
2026-01-12T05:45:00,7.155
2026-01-12T06:00:00,7.129
2026-01-12T06:15:00,7.186
2026-01-12T06:30:00,7.187
2026-01-12T06:45:00,7.188
2026-01-12T07:00:00,7.189
2026-01-12T07:15:00,7.193
2026-01-12T07:30:00,7.146
2026-01-12T07:45:00,7.218
2026-01-12T08:00:00,7.11
2026-01-12T08:15:00,7.196
2026-01-12T08:30:00,7.222
2026-01-12T08:45:00,7.214
2026-01-12T09:00:00,7.151
2026-01-12T09:15:00,7.226
2026-01-12T09:30:00,7.155
2026-01-12T09:45:00,7.189
2026-01-12T10:00:00,7.25
2026-01-12T10:15:00,7.112
2026-01-12T10:30:00,7.056
2026-01-12T10:45:00,7.154
2026-01-12T11:00:00,7.227
2026-01-12T11:15:00,7.154
2026-01-12T11:30:00,7.107
2026-01-12T11:45:00,7.139
2026-01-12T12:00:00,7.332
2026-01-12T12:15:00,7.477
2026-01-12T12:30:00,7.863
2026-01-12T12:45:00,8.303
2026-01-12T13:00:00,8.292
2026-01-12T13:15:00,8.184
2026-01-12T13:30:00,8.035
2026-01-12T13:45:00,7.941
2026-01-12T14:00:00,7.901
2026-01-12T14:15:00,7.917
2026-01-12T14:30:00,7.915
2026-01-12T14:45:00,7.92
2026-01-12T15:00:00,7.924
2026-01-12T15:15:00,7.945
2026-01-12T15:30:00,7.939
2026-01-12T15:45:00,7.944
2026-01-12T16:00:00,7.943
2026-01-12T16:15:00,7.943
2026-01-12T16:30:00,7.938
2026-01-12T16:45:00,7.932
2026-01-12T17:00:00,7.89
2026-01-12T17:15:00,7.868
2026-01-12T17:30:00,7.869
2026-01-12T17:45:00,7.908
2026-01-12T18:00:00,7.928
2026-01-12T18:15:00,7.918
2026-01-12T18:30:00,7.925
2026-01-12T18:45:00,7.933
2026-01-12T19:00:00,7.934
2026-01-12T19:15:00,7.926
2026-01-12T19:30:00,7.906
2026-01-12T19:45:00,7.905
2026-01-12T20:00:00,7.913
2026-01-12T20:15:00,7.931
2026-01-12T20:30:00,7.897
2026-01-12T20:45:00,7.918
2026-01-12T21:00:00,7.9
2026-01-12T21:15:00,7.89
2026-01-12T21:30:00,7.91
2026-01-12T21:45:00,7.914
2026-01-12T22:00:00,7.913
2026-01-12T22:15:00,7.86
2026-01-12T22:30:00,7.862
2026-01-12T22:45:00,7.666
2026-01-12T23:00:00,7.59
2026-01-12T23:15:00,7.637
2026-01-12T23:30:00,7.604
2026-01-12T23:45:00,7.593
2026-01-13T00:00:00,7.655
2026-01-13T00:15:00,7.686
2026-01-13T00:30:00,7.564
2026-01-13T00:45:00,7.593
2026-01-13T01:00:00,7.682
2026-01-13T01:15:00,7.772
2026-01-13T01:30:00,7.965
2026-01-13T01:45:00,8.302
2026-01-13T02:00:00,8.719
2026-01-13T02:15:00,9.479
2026-01-13T02:30:00,10.357
2026-01-13T02:45:00,10.9
2026-01-13T03:00:00,11.209
2026-01-13T03:15:00,11.336
2026-01-13T03:30:00,11.335
2026-01-13T03:45:00,11.321
2026-01-13T04:00:00,11.321
2026-01-13T04:15:00,11.309
2026-01-13T04:30:00,11.325
2026-01-13T04:45:00,11.302
2026-01-13T05:00:00,11.317
2026-01-13T05:15:00,11.294
2026-01-13T05:30:00,11.309
2026-01-13T05:45:00,11.27
2026-01-13T06:00:00,11.402
2026-01-13T06:15:00,11.406
2026-01-13T06:30:00,11.474
2026-01-13T06:45:00,11.66
2026-01-13T07:00:00,11.807
2026-01-13T07:15:00,11.72
2026-01-13T07:30:00,12.026
2026-01-13T07:45:00,12.392
2026-01-13T08:00:00,12.414
2026-01-13T08:15:00,12.465
2026-01-13T08:30:00,12.689
2026-01-13T08:45:00,13.403
2026-01-13T09:00:00,12.447
2026-01-13T09:15:00,13.91
2026-01-13T09:30:00,14.447
2026-01-13T09:45:00,14.263
2026-01-13T10:00:00,14.277
2026-01-13T10:15:00,13.2
2026-01-13T10:30:00,13.456
2026-01-13T10:45:00,14.488
2026-01-13T11:00:00,14.203
2026-01-13T11:15:00,13.869
2026-01-13T11:30:00,12.989
2026-01-13T11:45:00,14.44
2026-01-13T12:00:00,14.421
2026-01-13T12:15:00,14.115
2026-01-13T12:30:00,12.901
2026-01-13T12:45:00,14.245
2026-01-13T13:00:00,14.464
2026-01-13T13:15:00,13.591
2026-01-13T13:30:00,13.226
2026-01-13T13:45:00,13.605
2026-01-13T14:00:00,13.588
2026-01-13T14:15:00,13.724
2026-01-13T14:30:00,13.812
2026-01-13T14:45:00,13.693
2026-01-13T15:00:00,13.671
2026-01-13T15:15:00,13.775
2026-01-13T15:30:00,13.787
2026-01-13T15:45:00,13.78
2026-01-13T16:00:00,13.679
2026-01-13T16:15:00,13.62
2026-01-13T16:30:00,13.608
2026-01-13T16:45:00,13.63
2026-01-13T17:00:00,13.738
2026-01-13T17:15:00,13.744
2026-01-13T17:30:00,13.652
2026-01-13T17:45:00,13.76
2026-01-13T18:00:00,14.622
2026-01-13T18:15:00,15.326
2026-01-13T18:30:00,15.481
2026-01-13T18:45:00,16.327
2026-01-13T19:00:00,16.898
2026-01-13T19:15:00,16.779
2026-01-13T19:30:00,16.802
2026-01-13T19:45:00,17.034
2026-01-13T20:00:00,16.978
2026-01-13T20:15:00,16.959
2026-01-13T20:30:00,16.977
2026-01-13T20:45:00,16.96
2026-01-13T21:00:00,16.722
2026-01-13T21:15:00,15.814
2026-01-13T21:30:00,14.339
2026-01-13T21:45:00,12.91
2026-01-13T22:00:00,12.425
2026-01-13T22:15:00,12.327
2026-01-13T22:30:00,12.33
2026-01-13T22:45:00,12.422
2026-01-13T23:00:00,12.603
2026-01-13T23:15:00,12.516
2026-01-13T23:30:00,12.567
2026-01-13T23:45:00,13.335
2026-01-14T00:00:00,14.488
2026-01-14T00:15:00,14.589
2026-01-14T00:30:00,14.6
2026-01-14T00:45:00,15.712
2026-01-14T01:00:00,17.229
2026-01-14T01:15:00,17.52
2026-01-14T01:30:00,17.453
2026-01-14T01:45:00,17.62
2026-01-14T02:00:00,18.029
2026-01-14T02:15:00,18.386
2026-01-14T02:30:00,18.262
2026-01-14T02:45:00,18.25
2026-01-14T03:00:00,18.266
2026-01-14T03:15:00,18.28
2026-01-14T03:30:00,18.356
2026-01-14T03:45:00,18.544
2026-01-14T04:00:00,18.542
2026-01-14T04:15:00,18.425
2026-01-14T04:30:00,18.387
2026-01-14T04:45:00,18.424
2026-01-14T05:00:00,18.423
2026-01-14T05:15:00,18.421
2026-01-14T05:30:00,18.409
2026-01-14T05:45:00,18.415
2026-01-14T06:00:00,18.382
2026-01-14T06:15:00,18.402
2026-01-14T06:30:00,18.406
2026-01-14T06:45:00,18.421
2026-01-14T07:00:00,18.422
2026-01-14T07:15:00,18.278
2026-01-14T07:30:00,17.846
2026-01-14T07:45:00,17.748
2026-01-14T08:00:00,17.314
2026-01-14T08:15:00,16.578
2026-01-14T08:30:00,15.994
2026-01-14T08:45:00,15.646
2026-01-14T09:00:00,13.784
2026-01-14T09:15:00,11.381
2026-01-14T09:30:00,11.131
2026-01-14T09:45:00,12.333
2026-01-14T10:00:00,13.528
2026-01-14T10:15:00,13.256
2026-01-14T10:30:00,13.258
2026-01-14T10:45:00,13.257
2026-01-14T11:00:00,13.271
2026-01-14T11:15:00,13.167
2026-01-14T11:30:00,13.188
2026-01-14T11:45:00,13.14
2026-01-14T12:00:00,13.099
2026-01-14T12:15:00,12.979
2026-01-14T12:30:00,12.988
2026-01-14T12:45:00,13.137
2026-01-14T13:00:00,13.139
2026-01-14T13:15:00,13.037
2026-01-14T13:30:00,13.052
2026-01-14T13:45:00,13.094
2026-01-14T14:00:00,13.109
2026-01-14T14:15:00,13.098
2026-01-14T14:30:00,13.092
2026-01-14T14:45:00,12.969
2026-01-14T15:00:00,13.032
2026-01-14T15:15:00,13.076
2026-01-14T15:30:00,13.07
2026-01-14T15:45:00,13.024
2026-01-14T16:00:00,12.73
2026-01-14T16:15:00,12.607
2026-01-14T16:30:00,12.665
2026-01-14T16:45:00,12.698
2026-01-14T17:00:00,12.698
2026-01-14T17:15:00,12.697
2026-01-14T17:30:00,12.685
2026-01-14T17:45:00,12.651
2026-01-14T18:00:00,12.665
2026-01-14T18:15:00,12.482
2026-01-14T18:30:00,12.352
2026-01-14T18:45:00,12.484
2026-01-14T19:00:00,12.46
2026-01-14T19:15:00,12.455
2026-01-14T19:30:00,12.327
2026-01-14T19:45:00,12.398
2026-01-14T20:00:00,12.473
2026-01-14T20:15:00,12.383
2026-01-14T20:30:00,12.374
2026-01-14T20:45:00,12.495
2026-01-14T21:00:00,12.564
2026-01-14T21:15:00,12.585
2026-01-14T21:30:00,12.684
2026-01-14T21:45:00,12.978
2026-01-14T22:00:00,13.277
2026-01-14T22:15:00,13.561
2026-01-14T22:30:00,13.614
2026-01-14T22:45:00,13.286
2026-01-14T23:00:00,13.671
2026-01-14T23:15:00,13.775
2026-01-14T23:30:00,13.755
2026-01-14T23:45:00,13.748
2026-01-15T00:00:00,13.858
2026-01-15T00:15:00,14.173
2026-01-15T00:30:00,14.716
2026-01-15T00:45:00,14.823
2026-01-15T01:00:00,14.678
2026-01-15T01:15:00,14.675
2026-01-15T01:30:00,14.701
2026-01-15T01:45:00,14.703
2026-01-15T02:00:00,14.726
2026-01-15T02:15:00,14.732
2026-01-15T02:30:00,14.782
2026-01-15T02:45:00,14.722
2026-01-15T03:00:00,14.606
2026-01-15T03:15:00,14.601
2026-01-15T03:30:00,14.613
2026-01-15T03:45:00,14.606
2026-01-15T04:00:00,14.571
2026-01-15T04:15:00,14.317
2026-01-15T04:30:00,13.93
2026-01-15T04:45:00,13.953
2026-01-15T05:00:00,13.992
2026-01-15T05:15:00,13.989
2026-01-15T05:30:00,14.018
2026-01-15T05:45:00,13.93
2026-01-15T06:00:00,13.932
2026-01-15T06:15:00,13.715
2026-01-15T06:30:00,13.598
2026-01-15T06:45:00,13.677
2026-01-15T07:00:00,13.584
2026-01-15T07:15:00,13.435
2026-01-15T07:30:00,13.505
2026-01-15T07:45:00,13.564
2026-01-15T08:00:00,13.339
2026-01-15T08:15:00,12.749
2026-01-15T08:30:00,13.315
2026-01-15T08:45:00,13.539
2026-01-15T09:00:00,13.374
2026-01-15T09:15:00,13.5
2026-01-15T09:30:00,13.424
2026-01-15T09:45:00,13.421
2026-01-15T10:00:00,13.371
2026-01-15T10:15:00,13.33
2026-01-15T10:30:00,12.714
2026-01-15T10:45:00,12.112
2026-01-15T11:00:00,12.145
2026-01-15T11:15:00,12.45
2026-01-15T11:30:00,12.43
2026-01-15T11:45:00,12.428
2026-01-15T12:00:00,12.38
2026-01-15T12:15:00,12.363
2026-01-15T12:30:00,12.348
2026-01-15T12:45:00,12.29
2026-01-15T13:00:00,12.268
2026-01-15T13:15:00,12.356
2026-01-15T13:30:00,12.323
2026-01-15T13:45:00,12.224
2026-01-15T14:00:00,12.346
2026-01-15T14:15:00,12.291
2026-01-15T14:30:00,12.168
2026-01-15T14:45:00,12.318
2026-01-15T15:00:00,12.378
2026-01-15T15:15:00,12.549
2026-01-15T15:30:00,13.091
2026-01-15T15:45:00,13.894
2026-01-15T16:00:00,14.069
2026-01-15T16:15:00,13.641
2026-01-15T16:30:00,13.751
2026-01-15T16:45:00,14.038
2026-01-15T17:00:00,14.085
2026-01-15T17:15:00,14.072
2026-01-15T17:30:00,14.099
2026-01-15T17:45:00,14.094
2026-01-15T18:00:00,14.101
2026-01-15T18:15:00,14.128
2026-01-15T18:30:00,14.055
2026-01-15T18:45:00,13.989
2026-01-15T19:00:00,13.913
2026-01-15T19:15:00,13.85
2026-01-15T19:30:00,13.738
2026-01-15T19:45:00,13.215
2026-01-15T20:00:00,13.094
2026-01-15T20:15:00,13.17
2026-01-15T20:30:00,13.175
2026-01-15T20:45:00,13.15
2026-01-15T21:00:00,13.031
2026-01-15T21:15:00,13.036
2026-01-15T21:30:00,13.038
2026-01-15T21:45:00,13.134
2026-01-15T22:00:00,13.11
2026-01-15T22:15:00,13.226
2026-01-15T22:30:00,13.481
2026-01-15T22:45:00,13.549
2026-01-15T23:00:00,13.516
2026-01-15T23:15:00,13.597
2026-01-15T23:30:00,13.509
2026-01-15T23:45:00,13.486
2026-01-16T00:00:00,13.44
2026-01-16T00:15:00,13.441
2026-01-16T00:30:00,13.477
2026-01-16T00:45:00,13.423
2026-01-16T01:00:00,13.431
2026-01-16T01:15:00,13.435
2026-01-16T01:30:00,13.389
2026-01-16T01:45:00,13.408
2026-01-16T02:00:00,13.44
2026-01-16T02:15:00,13.424
2026-01-16T02:30:00,13.379
2026-01-16T02:45:00,13.404
2026-01-16T03:00:00,13.389
2026-01-16T03:15:00,13.351
2026-01-16T03:30:00,13.295
2026-01-16T03:45:00,13.261
2026-01-16T04:00:00,13.145
2026-01-16T04:15:00,13.067
2026-01-16T04:30:00,13.024
2026-01-16T04:45:00,13.057
2026-01-16T05:00:00,12.878
2026-01-16T05:15:00,12.701
2026-01-16T05:30:00,12.735
2026-01-16T05:45:00,12.757
2026-01-16T06:00:00,12.639
2026-01-16T06:15:00,12.531
2026-01-16T06:30:00,12.463
2026-01-16T06:45:00,12.53
2026-01-16T07:00:00,12.5
2026-01-16T07:15:00,12.366
2026-01-16T07:30:00,12.396
2026-01-16T07:45:00,12.447
2026-01-16T08:00:00,12.433
2026-01-16T08:15:00,12.446
2026-01-16T08:30:00,12.427
2026-01-16T08:45:00,12.424
2026-01-16T09:00:00,12.432
2026-01-16T09:15:00,12.402
2026-01-16T09:30:00,12.418
2026-01-16T09:45:00,12.43
2026-01-16T10:00:00,12.413
2026-01-16T10:15:00,12.446
2026-01-16T10:30:00,12.407
2026-01-16T10:45:00,12.389
2026-01-16T11:00:00,12.347
2026-01-16T11:15:00,12.703
2026-01-16T11:30:00,12.682
2026-01-16T11:45:00,12.646
2026-01-16T12:00:00,12.659
2026-01-16T12:15:00,12.637
2026-01-16T12:30:00,12.63
2026-01-16T12:45:00,12.632
2026-01-16T13:00:00,12.622
2026-01-16T13:15:00,12.607
2026-01-16T13:30:00,12.619
2026-01-16T13:45:00,12.549
2026-01-16T14:00:00,12.648
2026-01-16T14:15:00,12.589
2026-01-16T14:30:00,12.618
2026-01-16T14:45:00,12.639
2026-01-16T15:00:00,12.632
2026-01-16T15:15:00,12.561
2026-01-16T15:30:00,12.547
2026-01-16T15:45:00,12.549
2026-01-16T16:00:00,12.53
2026-01-16T16:15:00,12.5
2026-01-16T16:30:00,12.506
2026-01-16T16:45:00,12.54
2026-01-16T17:00:00,12.535
2026-01-16T17:15:00,12.559
2026-01-16T17:30:00,12.521
2026-01-16T17:45:00,12.473
2026-01-16T18:00:00,12.509
2026-01-16T18:15:00,12.509
2026-01-16T18:30:00,12.542
2026-01-16T18:45:00,12.553
2026-01-16T19:00:00,12.498
2026-01-16T19:15:00,12.531
2026-01-16T19:30:00,12.551
2026-01-16T19:45:00,12.527
2026-01-16T20:00:00,12.527
2026-01-16T20:15:00,12.568
2026-01-16T20:30:00,12.549
2026-01-16T20:45:00,12.519
2026-01-16T21:00:00,12.53
2026-01-16T21:15:00,12.56
2026-01-16T21:30:00,12.549
2026-01-16T21:45:00,12.533
2026-01-16T22:00:00,12.518
2026-01-16T22:15:00,12.519
2026-01-16T22:30:00,12.53
2026-01-16T22:45:00,12.53
2026-01-16T23:00:00,12.535
2026-01-16T23:15:00,12.545
2026-01-16T23:30:00,12.546
2026-01-16T23:45:00,12.551
2026-01-17T00:00:00,12.55
2026-01-17T00:15:00,12.502
2026-01-17T00:30:00,12.49
2026-01-17T00:45:00,12.557
2026-01-17T01:00:00,12.54
2026-01-17T01:15:00,12.491
2026-01-17T01:30:00,12.497
2026-01-17T01:45:00,12.5
2026-01-17T02:00:00,12.509
2026-01-17T02:15:00,12.509
2026-01-17T02:30:00,12.518
2026-01-17T02:45:00,12.729
2026-01-17T03:00:00,13.014
2026-01-17T03:15:00,13.035
2026-01-17T03:30:00,12.98
2026-01-17T03:45:00,12.984
2026-01-17T04:00:00,12.903
2026-01-17T04:15:00,12.997
2026-01-17T04:30:00,13.124
2026-01-17T04:45:00,13.093
2026-01-17T05:00:00,13.031
2026-01-17T05:15:00,13.01
2026-01-17T05:30:00,12.972
2026-01-17T05:45:00,13.033
2026-01-17T06:00:00,13.046
2026-01-17T06:15:00,13.088
2026-01-17T06:30:00,13.058
2026-01-17T06:45:00,13.095
2026-01-17T07:00:00,13.111
2026-01-17T07:15:00,13.108
2026-01-17T07:30:00,13.102
2026-01-17T07:45:00,13.054
2026-01-17T08:00:00,13.029
2026-01-17T08:15:00,13.06
2026-01-17T08:30:00,13.099
2026-01-17T08:45:00,13.035
2026-01-17T09:00:00,13.025
2026-01-17T09:15:00,13.026
2026-01-17T09:30:00,13.048
2026-01-17T09:45:00,12.978
2026-01-17T10:00:00,12.98
2026-01-17T10:15:00,13.001
2026-01-17T10:30:00,12.981
2026-01-17T10:45:00,13.022
2026-01-17T11:00:00,13.037
2026-01-17T11:15:00,12.925
2026-01-17T11:30:00,13.148
2026-01-17T11:45:00,13.133
2026-01-17T12:00:00,13.005
2026-01-17T12:15:00,13.019
2026-01-17T12:30:00,13.072
2026-01-17T12:45:00,13.085
2026-01-17T13:00:00,12.989
2026-01-17T13:15:00,12.959
2026-01-17T13:30:00,12.848
2026-01-17T13:45:00,12.399
2026-01-17T14:00:00,12.134
2026-01-17T14:15:00,12.149
2026-01-17T14:30:00,12.156
2026-01-17T14:45:00,11.658
2026-01-17T15:00:00,10.788
2026-01-17T15:15:00,10.617
2026-01-17T15:30:00,10.642
2026-01-17T15:45:00,10.636
2026-01-17T16:00:00,10.463
2026-01-17T16:15:00,10.445
2026-01-17T16:30:00,10.503
2026-01-17T16:45:00,10.534
2026-01-17T17:00:00,10.508
2026-01-17T17:15:00,10.471
2026-01-17T17:30:00,10.499
2026-01-17T17:45:00,10.428
2026-01-17T18:00:00,10.359
2026-01-17T18:15:00,10.507
2026-01-17T18:30:00,10.469
2026-01-17T18:45:00,10.511
2026-01-17T19:00:00,10.481
2026-01-17T19:15:00,10.497
2026-01-17T19:30:00,10.533
2026-01-17T19:45:00,10.596
2026-01-17T20:00:00,10.711
2026-01-17T20:15:00,10.671
2026-01-17T20:30:00,10.683
2026-01-17T20:45:00,10.676
2026-01-17T21:00:00,10.743
2026-01-17T21:15:00,10.738
2026-01-17T21:30:00,10.746
2026-01-17T21:45:00,10.905
2026-01-17T22:00:00,11.416
2026-01-17T22:15:00,11.694
2026-01-17T22:30:00,11.583
2026-01-17T22:45:00,11.566
2026-01-17T23:00:00,11.566
2026-01-17T23:15:00,11.564
2026-01-17T23:30:00,11.586
2026-01-17T23:45:00,11.591
2026-01-18T00:00:00,11.652
2026-01-18T00:15:00,11.638
2026-01-18T00:30:00,11.648
2026-01-18T00:45:00,11.647
2026-01-18T01:00:00,11.648
2026-01-18T01:15:00,11.648
2026-01-18T01:30:00,11.592
2026-01-18T01:45:00,11.481
2026-01-18T02:00:00,11.344
